,pt_idx,line_i,index,u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,from,to,ref,access,bridge,tunnel,service,junction,road_width,est_width,geometry_wkt,uuid,source,orig_id,city,city_ascii,city_id,city_lat,city_lon,country,iso2,iso3,admin_name,capital,population,continent,lat,lon,snap_dist,l_geom_wkt,og_pt_wkt,snp_pt_wkt
514,2239,2711,2711,1110030644,1110034412,0,528905429,,,footway,,False,40.105000000000004,1110034412,1110030644,,,,,,,2,,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",73c98f2c-aa7a-44c0-98ba-b41acd362d24,Mapillary,1912583372497046,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126816214682435,103.814138174057,0.041115566244298365,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",POINT (368068.1945204828 145122.29577520213),POINT (368068.15341085586 145122.29507637396)
515,2240,22902,22902,10655147613,10655147615,0,1144803567,,,footway,,False,13.641,10655147615,10655147613,,,,,,,,,"LINESTRING (368008.9624245537 145086.2254564782, 368012.28450942424 145099.37986469595)",0a975baf-f1b2-4960-9e06-44899fca12a2,Mapillary,2090711041312835,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3124081079325975,103.8136339187622,1.5800794943538732,"LINESTRING (368008.9624245537 145086.2254564782, 368012.28450942424 145099.37986469595)",POINT (368012.0717236227 145092.08424649958),POINT (368010.53974326374 145092.47114104385)
516,2241,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",0d95e373-c0dc-49bd-91b1-563972166bd8,Mapillary,2559512194229772,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3125100051356355,103.81443321704865,7.221468194780361,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368101.0149352747 145103.30726322395),POINT (368094.15234287694 145105.55546883505)
517,2242,2710,2710,1110030644,5138703197,0,528905421,,,footway,,False,11.263,5138703197,1110030644,,,,,,,2,,"LINESTRING (368057.0832130925 145125.8253587507, 368068.1312627129 145123.59797449462)",a8ec98c5-1ed7-4b83-8936-4e727111f71e,Mapillary,1190619395604362,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3127030735089704,103.81412744522096,0.8256722756785122,"LINESTRING (368057.0832130925 145125.8253587507, 368068.1312627129 145123.59797449462)",POINT (368067.0018483929 145124.66795971274),POINT (368066.8386688555 145123.858572818)
518,2243,2728,2728,1110031600,5138702697,0,528905423,,,footway,,False,39.253,5138702697,1110031600,,,,,,,2,,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",fdb0cfe7-fd9f-4fb7-89c0-0fba9e1c1056,Mapillary,831293981843095,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312113142321408,103.81432056427002,0.7254484451511003,"LINESTRING (368091.8283228633 145045.92223144387, 368088.0945514117 145056.2608427136, 368086.89776658756 145066.6645845177, 368087.346535305 145074.44740574216, 368087.55887045315 145076.39306357835, 368088.37198464375 145078.17260495605, 368089.68565632135 145079.62024568825, 368091.39967441035 145080.59231248352, 368093.32483809855 145081.0004514665)",POINT (368088.4592725025 145059.43826164663),POINT (368087.7385768108 145059.35535708375)
519,2244,2707,2707,1110030610,1110030937,0,1120726106,,,footway,,False,47.151999999999994,1110030937,1110030610,,,,,,,2,,"LINESTRING (368031.26378572336 145115.71081483492, 368027.6926237245 145116.983885279, 368021.4398508975 145118.24717240754, 368013.2386110039 145116.89124275107, 368009.82373032405 145119.22556245455, 368011.78382788657 145122.90609697916, 368022.6210166948 145121.8396327989, 368025.29289024085 145124.77911456232, 368021.35573858797 145128.5840565089)",086e1aff-401d-4400-b4ae-9c2ec5790252,Mapillary,988867053240904,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126119023345524,103.81375730037688,2.701330697794624,"LINESTRING (368031.26378572336 145115.71081483492, 368027.6926237245 145116.983885279, 368021.4398508975 145118.24717240754, 368013.2386110039 145116.89124275107, 368009.82373032405 145119.22556245455, 368011.78382788657 145122.90609697916, 368022.6210166948 145121.8396327989, 368025.29289024085 145124.77911456232, 368021.35573858797 145128.5840565089)",POINT (368025.81107631547 145114.60811451828),POINT (368026.34603425564 145117.25594524192)
520,2245,4747,4747,1625964823,5040175163,0,516269474,,,footway,,False,75.761,5040175163,1625964823,,,,,,,,,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",db522a34-579f-41d6-a812-ed3df30e36eb,Mapillary,352394527553497,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.317170456979852,103.81620347499847,0.934776860021966,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",POINT (368298.2356356677 145618.4472332936),POINT (368297.84727121546 145617.5969504993)
521,2246,2700,2700,1110029828,1110034484,0,47248795,,,footway,,False,70.349,1110034484,1110029828,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",1ca2db52-0ee7-4d97-a955-eb3eb42c7b77,Mapillary,440912188811830,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126816214682435,103.81443858146667,0.19987725081322766,"LINESTRING (368092.10955241136 145099.31990112274, 368095.7199230967 145110.34046894632, 368100.3086252294 145119.58064601888, 368104.7312033797 145130.46816301104, 368104.90566161636 145146.3989770287, 368108.3718117394 145158.32615893608, 368112.0582002923 145165.39989578727)",POINT (368101.62082798214 145122.27992601882),POINT (368101.43564556894 145122.35514828438)
522,2247,4743,4743,1625964814,4816030296,0,47257453,,Red Brick Path,footway,,False,57.33,4816030296,1625964814,,,,,,,,,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",1c9f17f7-1d11-4392-a502-6aaa4cf01397,Mapillary,1622685454960065,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3165537118385515,103.8169491291046,4.557994199861808,"LINESTRING (368376.0557903213 145538.37367928406, 368377.08998355316 145560.52828204338, 368370.8913008808 145581.9456032975, 368367.91187752166 145587.43051378103, 368362.4834677338 145590.69444418632)",POINT (368381.17192912125 145550.22398778202),POINT (368376.6188929628 145550.43652687516)
523,2248,2707,2707,1110030610,1110030937,0,1120726106,,,footway,,False,47.151999999999994,1110030937,1110030610,,,,,,,2,,"LINESTRING (368031.26378572336 145115.71081483492, 368027.6926237245 145116.983885279, 368021.4398508975 145118.24717240754, 368013.2386110039 145116.89124275107, 368009.82373032405 145119.22556245455, 368011.78382788657 145122.90609697916, 368022.6210166948 145121.8396327989, 368025.29289024085 145124.77911456232, 368021.35573858797 145128.5840565089)",460642ea-6089-4f8b-8f24-785c874ae860,Mapillary,3296069174028798,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126065393241788,103.81374657154085,3.5184070805912753,"LINESTRING (368031.26378572336 145115.71081483492, 368027.6926237245 145116.983885279, 368021.4398508975 145118.24717240754, 368013.2386110039 145116.89124275107, 368009.82373032405 145119.22556245455, 368011.78382788657 145122.90609697916, 368022.6210166948 145121.8396327989, 368025.29289024085 145124.77911456232, 368021.35573858797 145128.5840565089)",POINT (368024.61699811637 145114.01577608535),POINT (368025.3137657524 145117.46450095784)
524,2249,2726,2726,1110031600,1110034484,0,47248795,,,footway,,False,18.535,1110034484,1110031600,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",ee4af125-ecad-4ca3-a054-95ac340e5d33,Mapillary,348293908289007,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312333025780319,103.81440103054048,4.064625771102314,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",POINT (368097.42427062197 145083.74310904392),POINT (368093.35996611917 145083.79421254506)
525,2250,2711,2711,1110030644,1110034412,0,528905429,,,footway,,False,40.105000000000004,1110034412,1110030644,,,,,,,2,,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",7e5f1fed-fc92-4bd1-a09d-e26a4d997ba9,Mapillary,2160692287597601,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3126762584580265,103.81414353847504,0.6275643797801743,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",POINT (368068.79113770137 145121.7025875469),POINT (368068.1636639758 145121.69192103538)
526,2251,2712,2712,1110030644,5138703158,0,528905429,,,footway,,False,29.795,5138703158,1110030644,,,,,,,2,,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",866a0c08-9d63-4cf9-9098-f0d434a3db5f,Mapillary,454032707255501,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3128210597297991,103.8141703605652,0.09582706926583438,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",POINT (368071.7832211787 145137.70959586),POINT (368071.87860941223 145137.71875621506)
527,2252,2727,2727,1110031600,7386404874,0,47248795,,,footway,,False,61.565000000000005,7386404874,1110031600,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",a2635f99-a8cb-490b-a9a0-0b560f4b58d1,Mapillary,7781993051917628,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.31227403265909,103.81441712379456,3.151982012996338,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",POINT (368099.21187465894 145077.2203093944),POINT (368096.49652011425 145075.61973440187)
528,2253,12666,12666,5146317039,5146317045,0,529822846,,,footway,,False,41.049,5146317045,5146317039,,,,,,,,,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",8e2e7e4d-eab6-4259-bad3-ac3b08f125d8,Mapillary,1456649195215896,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.316189027683194,103.81755530834198,3.289165157923315,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",POINT (368448.6021484317 145509.87458802955),POINT (368451.1816885389 145511.9153183575)
529,2254,12645,12645,5138702697,7386404874,0,47248795,,,footway,,False,93.698,7386404874,5138702697,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368119.77642803313 145016.29145245862, 368119.8525103407 145012.47728800014, 368120.37416472344 145009.7021242964, 368120.2619783941 145007.76747461615, 368119.582556199 145006.34164406036, 368117.0223890498 145004.31971029757, 368114.01760808646 145003.2819217143, 368108.3525115852 145000.211191361, 368106.38283957925 144999.80307287085, 368104.3911963481 144999.9919588398, 368102.5333546134 145000.76672004623, 368100.9984314261 145002.0388233491, 368099.89765486197 145003.71977249332, 368099.35333809024 145005.63262240202, 368099.6775869009 145008.93804697902, 368101.1592003927 145012.57458662477, 368102.5623697491 145015.03928620252, 368103.65405655396 145017.65890956178, 368105.146723703 145021.14066767157, 368105.90478397114 145024.14738963766, 368105.6852033825 145030.39382021324, 368102.4286815658 145038.1783966205, 368099.70449565945 145042.24809131768, 368095.72305380576 145046.51737990376, 368091.8283228633 145045.92223144387)",d5487b92-0d09-4f09-a624-42f2fa89603b,Mapillary,459799496653718,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.311807450651287,103.81448149681091,0.4973882925677962,"LINESTRING (368118.2006524552 145025.28027546822, 368119.77642803313 145016.29145245862, 368119.8525103407 145012.47728800014, 368120.37416472344 145009.7021242964, 368120.2619783941 145007.76747461615, 368119.582556199 145006.34164406036, 368117.0223890498 145004.31971029757, 368114.01760808646 145003.2819217143, 368108.3525115852 145000.211191361, 368106.38283957925 144999.80307287085, 368104.3911963481 144999.9919588398, 368102.5333546134 145000.76672004623, 368100.9984314261 145002.0388233491, 368099.89765486197 145003.71977249332, 368099.35333809024 145005.63262240202, 368099.6775869009 145008.93804697902, 368101.1592003927 145012.57458662477, 368102.5623697491 145015.03928620252, 368103.65405655396 145017.65890956178, 368105.146723703 145021.14066767157, 368105.90478397114 145024.14738963766, 368105.6852033825 145030.39382021324, 368102.4286815658 145038.1783966205, 368099.70449565945 145042.24809131768, 368095.72305380576 145046.51737990376, 368091.8283228633 145045.92223144387)",POINT (368106.35021340643 145025.6342079937),POINT (368105.8531321485 145025.61673411098)
530,2255,12632,12632,5138687764,5146317039,0,529822846,,,footway,,False,19.272,5146317039,5138687764,,,yes,,,,,,"LINESTRING (368445.87228381133 145527.37357278718, 368442.93638039386 145530.78003844424, 368432.05891932675 145540.71297633156)",d871fbb1-2873-4902-922a-3259fdea0682,Mapillary,1898920413889134,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3164196367876286,103.8174533843994,0.42583856534064174,"LINESTRING (368445.87228381133 145527.37357278718, 368442.93638039386 145530.78003844424, 368432.05891932675 145540.71297633156)",POINT (368437.2731983233 145535.37479597534),POINT (368437.5603493948 145535.68925224556)
531,2256,12666,12666,5146317039,5146317045,0,529822846,,,footway,,False,41.049,5146317045,5146317039,,,,building_passage,,,,,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",c01c36f6-cdb1-4f65-bd2b-beb72659961b,Mapillary,1559789887900825,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.31609785663602,103.8176840543747,1.5859380063427964,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",POINT (368462.9228934413 145499.78844501873),POINT (368463.89301168936 145501.0430644609)
532,2257,2712,2712,1110030644,5138703158,0,528905429,,,footway,,False,29.795,5138703158,1110030644,,,,,,,2,,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",7d999889-8532-41e8-a4fd-bf3476d5ab12,Mapillary,4004693679757871,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312708436519145,103.81413280963898,1.021104918030001,"LINESTRING (368061.64355439716 145145.645612267, 368064.9817147821 145145.77669431583, 368067.7741491768 145144.84671235297, 368070.4325405809 145142.82230479643, 368071.677337468 145139.81463296805, 368071.9873622572 145136.58629555107, 368071.329365019 145133.41369444557, 368068.1312627129 145123.59797449462)",POINT (368067.5990279381 145125.26058124573),POINT (368068.5699008359 145124.94425693442)
533,2258,2711,2711,1110030644,1110034412,0,528905429,,,footway,,False,40.105000000000004,1110034412,1110030644,,,,,,,2,,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",0ce226b4-7960-40cb-965b-d732c157c1c5,Mapillary,1154085745640477,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312638717386207,103.81414890289308,1.151862051476806,"LINESTRING (368070.2600481884 145084.1069098834, 368067.5830551649 145093.8369720544, 368068.4018884811 145107.6780030024, 368068.1312627129 145123.59797449462)",POINT (368069.3860679964 145117.5519722766),POINT (368068.234372336 145117.53239444486)
534,2259,12666,12666,5146317039,5146317045,0,529822846,,,footway,,False,41.049,5146317045,5146317039,,,,,,,,,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",aa0cdb0f-8863-4734-8a4d-4cba002058cb,Mapillary,1841748636326396,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3163123767417062,103.8175231218338,2.218094015230221,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",POINT (368445.0272333665 145523.51305593576),POINT (368447.0867513635 145524.3366618371)
535,2260,12666,12666,5146317039,5146317045,0,529822846,,,footway,,False,41.049,5146317045,5146317039,,,,building_passage,,,,,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",a8c7f39e-04c9-4a8f-aa36-08f5408e543f,Mapillary,774252821180348,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.31609785663602,103.8176840543747,1.5859380063427964,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",POINT (368462.9228934413 145499.78844501873),POINT (368463.89301168936 145501.0430644609)
536,2261,2727,2727,1110031600,7386404874,0,47248795,,,footway,,False,61.565000000000005,7386404874,1110031600,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",ab69bea9-2089-4199-b424-691f4b197f0c,Mapillary,1093474335084362,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3120916902755937,103.81450831890106,2.531881223915286,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",POINT (368109.3495946495 145057.05674262988),POINT (368107.0315754929 145056.03830769265)
537,2262,12666,12666,5146317039,5146317045,0,529822846,,,footway,,False,41.049,5146317045,5146317039,,,,,,,,,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",95cbbb56-56f5-4fdd-99fb-2d074d5b9fa1,Mapillary,2028153777587260,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3163123767417062,103.81751239299774,3.3263306893728233,"LINESTRING (368469.8028633231 145496.4733481623, 368453.3076200738 145509.22808154608, 368449.86032672855 145513.5855565753, 368447.79315429815 145518.73836857057, 368447.53935189534 145523.2048839572, 368445.87228381133 145527.37357278718)",POINT (368443.8334397953 145523.51362199552),POINT (368446.9219643896 145524.7487299606)
538,2263,12646,12646,5138703142,7386404874,0,"[528905417, 528905418, 528905419]",,,footway,,False,27.665,7386404874,5138703142,,,,building_passage,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368128.6179645913 145030.43823334167, 368131.5014479696 145033.79772252627, 368140.36206423334 145041.24489466276)",e91d9210-d62b-4cfb-8696-1253ef3a431f,Mapillary,3477867795848897,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.3118020876391938,103.81459414958954,0.5230512944896255,"LINESTRING (368118.2006524552 145025.28027546822, 368128.6179645913 145030.43823334167, 368131.5014479696 145033.79772252627, 368140.36206423334 145041.24489466276)",POINT (368118.8848010715 145025.0353650503),POINT (368118.6527121851 145025.50410528274)
539,2264,2727,2727,1110031600,7386404874,0,47248795,,,footway,,False,61.565000000000005,7386404874,1110031600,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",1085300a-1576-4521-afc6-a364338b5ad9,Mapillary,7522259744549996,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312295484703327,103.8144224882126,4.871326689761661,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",POINT (368099.80989711924 145079.5916450129),POINT (368095.61336966086 145077.11798759733)
540,2265,2727,2727,1110031600,7386404874,0,47248795,,,footway,,False,61.565000000000005,7386404874,1110031600,,,,,,,2,,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",bdb679f0-4122-49a3-816c-cf572b694345,Mapillary,454342660733776,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312295484703327,103.81441712379456,4.357257130661534,"LINESTRING (368118.2006524552 145025.28027546822, 368117.85664261354 145027.237252157, 368114.9568808853 145036.4920332284, 368110.98953583173 145047.02975196516, 368105.7765967779 145058.89471471103, 368098.2723729516 145072.60702328544, 368093.32483809855 145081.0004514665)",POINT (368099.21299870685 145079.59192791942),POINT (368095.45932945894 145077.37931478562)
541,2266,2726,2726,1110031600,1110034484,0,47248795,,,footway,,False,18.535,1110034484,1110031600,,,,,,,2,,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",904fe6b8-cbd2-4d39-aa97-003f358de5eb,Mapillary,481781244324348,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312392018900141,103.8143903017044,2.7920085184320467,"LINESTRING (368092.10955241136 145099.31990112274, 368093.4520299176 145091.1161240014, 368093.32483809855 145081.0004514665)",POINT (368096.2335651909 145090.26562569357),POINT (368093.44177735306 145090.3007289032)
542,2267,22896,22896,10655124314,10655124316,0,1144801771,,,footway,,False,14.003,10655124316,10655124314,,,,,,,2,,"LINESTRING (368030.37789976737 145101.26176449083, 368026.1055585744 145102.1592821108, 368021.67862977623 145105.5664599128, 368017.67318960885 145106.15429859262)",b295ca95-7df7-4c3f-8955-94f0e129d067,Mapillary,834723391435289,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.312568998251308,103.81373584270476,4.639266103960207,"LINESTRING (368030.37789976737 145101.26176449083, 368026.1055585744 145102.1592821108, 368021.67862977623 145105.5664599128, 368017.67318960885 145106.15429859262)",POINT (368023.42123247415 145109.86600940322),POINT (368021.67862977623 145105.5664599128)
543,2268,4747,4747,1625964823,5040175163,0,516269474,,,footway,,False,75.761,5040175163,1625964823,,,,,,,,,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",33eae8c7-3230-4011-bac1-a026abedb08b,Mapillary,333427846520956,Singapore,Singapore,1702341327,1.3,103.8,Singapore,SG,SGP,Central Singapore,primary,5271000.0,Asia,1.317170456979852,103.8161712884903,0.5516042374694256,"LINESTRING (368280.8866319419 145631.67148083594, 368281.3193964795 145629.17274592712, 368292.6534033045 145619.96923614328, 368331.3001010521 145602.31745757954, 368346.26306374755 145596.40674970622)",POINT (368294.6542544496 145618.44893449222),POINT (368294.8834251605 145618.95067946735)
